Date,Open,High,Low,Close,Volume,Market Cap
Aug-13-2021,44399.9813,47799.9721162026,44259.2683,47799.9721162026,66684585358.22222,867420364756.2206
Aug-12-2021,45554.7756,46204.28380663769,43889.5745,44434.3365,80625549752.88889,843658955881.7134
Aug-11-2021,45587.99083134722,46698.7934,45384.81716819167,45670.172,65924957909.333336,865313524334.5142
Aug-10-2021,46306.06842726559,46510.71610335903,44647.9385,45543.91666426932,72283654172.44444,856134898662.8064
Aug-09-2021,43793.24565396788,46433.78513251518,42875.91536457145,46265.47427585355,74184672056.88889,842714141698.1423
Aug-08-2021,44598.25,45262.10928386794,43332.65926046612,43780.238803238186,75737447466.66667,832151493680.0063
Aug-07-2021,42775.45632742099,44665.77153480004,42690.12645090558,44665.77153480004,74440143148.75525,817328586551.6235
Aug-06-2021,40863.395308199055,42997.39,39960.03693014494,42792.78790278553,70411983530.66667,776250570813.4419
Aug-05-2021,39740.02633556848,41286.96,37462.49609672439,40849.95098301631,59042920661.333336,740145761053.042
Aug-04-2021,38200.89,39940.046053650265,37616.06,39772.47169848371,55749176732.44444,726853585219.335
Aug-03-2021,39178.21564058625,39651.208089723885,37817.15,38255.05,58660971022.22222,722087350783.2268
Aug-02-2021,39918.956774115344,40368.21,38759.76,39153.01029453657,66317530652.44444,743370673763.2362
Aug-01-2021,41582.55975573064,42475.97428551915,39657.24642908222,40120.70071620807,58507194382.22222,778532262681.4545
Jul-31-2021,42278.66,42278.66,41142.88,41700.996741679664,73216348003.55556,781288809337.9387
Jul-30-2021,39990.47,42094.78,38371.28193158816,42094.78,58156415288.888885,743518127668.9724
Jul-29-2021,40016.36,40542.05,39339.65928172077,39993.53,71065073251.55556,747876722584.4337
Jul-28-2021,39454.99,40816.35,38937.84,39999.97,86298185116.44444,747991262254.2721
Jul-27-2021,37292.76,39204.3,36462.03,39184.61,88056814919.11111,706886857254.6987
Jul-26-2021,35340.07,40497.987881956826,35321.9,37211.42,84057801560.30663,718521334086.5028
Jul-25-2021,34245.83566585404,35244.4,33899.69546825606,35227.35,40433578091.03833,644752032173.7955
Jul-24-2021,33577.412875668226,34484.24,33432.42030910474,34211.77,48296097848.888885,635148001917.1866
Jul-23-2021,32293.94,33506.09381526193,32075.86308172612,33506.09381526193,43696585344,609309809498.1527
Jul-22-2021,32129.59,32489.11,31734.31,32338.55,54591578894.22222,602767264602.4695
Jul-21-2021,29801.49,32766.056556760603,29541.54,32142.94,50268395206.020905,585072482636.4813
Jul-20-2021,30813.64,30944.29,29354.71,29759.93,47087937607.111115,559670772835.0381
Jul-19-2021,31771.72,31882.70299300493,30553.73,30851.95,36608378154.666664,584947899229.4613
Jul-18-2021,31513,32372.27,31309.97,31813,35431331811.55556,595821087426.8726
Jul-17-2021,31382.29,31887.17,31207.82,31570.17,39981969159.111115,591794208880.108
Jul-16-2021,31750.78,32181.79523298679,31110.21246522186,31385.55,54022773717.333336,595476652907.6882
Jul-15-2021,32824.58580697245,33141.4,31206.51,31641.44704569291,55759464576,602118163097.9523
Jul-14-2021,32716.294205447684,33046.03,31717.78,32776.13963032397,47348114517.333336,609145086950.1443
Jul-13-2021,33149.98568281925,33285.78218348404,32272.67,32567.5725146342,54416065045.333336,616022524218.3737
Jul-12-2021,34224.74265607296,34561.15,32707.30430790753,33219.35200045253,59765045361.77778,631940462199.149
Jul-11-2021,33511.516538868185,34534.33,33324.92,34249.77403858005,55801800860.98955,633661622140.1879
Jul-10-2021,33813.49466999722,34215.51588030548,33139.69,33548.81732712989,66022713756.44444,631995994564.4569
Jul-09-2021,32896.810313652815,34037.427728945564,32321.36,33866.19638187796,76918683136,621900214874.874
Jul-08-2021,33868.6928871052,33868.6928871052,32094.25,32837.96027303372,66246736881.77778,616771714032.4019
Jul-07-2021,34220.71216933979,34955.62,33861.407403545745,33867.4651242288,57955368704,647785958079.9614
Jul-06-2021,33691.165289937635,35046.03,33648.66117575969,34106.80638064917,61017993116.44444,640276009207.8153
Jul-05-2021,35308.197876200415,35308.197876200415,33125.6,33866.5447497376,50617003704.888885,639199767237.0688
Jul-04-2021,34674.43978745392,35920.38,34400.028673034234,35312.38754419704,38805155754.666664,661282250051.1537
Jul-03-2021,33803.88375786083,34884.82,33402.3,34698.303128850115,40253461668.6993,642886925899.2306
Jul-02-2021,33504.93,33861.64,32781.64959335166,33846.0070871488,53898509084.44444,623898253988.0905
Jul-01-2021,35019.704840893464,35019.704840893464,32869.753475597005,33628.67,55957183184.72474,632116199377.6344
Jun-30-2021,35857.88199958372,36081.62982893417,34140.02,35060.428966375206,57470426222.60627,654591266167.6809
Jun-29-2021,34472.11,36469.99821320573,34266.76,35840.386468477736,58783976277.333336,666182520524.9314
Jun-28-2021,34622,35103.5689027737,33989.95,34439.12,56438771250.478874,646021908096.8179
Jun-27-2021,32274.97,34579.03,32102.58,34579.03,60510865624.33803,619229331443.3882
Jun-26-2021,31664.78879176883,32618.305142274185,30193.54341627195,31858.58,68428884822.56115,589940076929.734
Jun-25-2021,34662.83097443469,35441.65067422763,31355.44,31708.50892795173,60748465087.552444,625649652814.0149
Jun-24-2021,33612.34,35176.73449996341,32324.01,34580.351177004355,60517323379.73946,631375005549.927
Jun-23-2021,32470.84,34720.77,31769.26,33646.15,96666188116.12721,632330156621.0592
Jun-22-2021,31694.01,33282.26977572051,28899.97,32366.97,97091051263.10802,599557521030.0839
Jun-21-2021,35677.32936814285,35677.32936814285,31297.75,31606.39,78609740781.77936,621632197016.7451
Jun-20-2021,35548.68,35906.57,33457.077021727666,35648.517163470904,55193357752.888885,657157712382.2627
Jun-19-2021,35727.16,36292.91,34857.74,35635.38,62826737678.22222,669780574179.8792
Jun-18-2021,38026.05,38128.36,35220.87737784982,35577.47,61575865500.44444,693100773044.2577
Jun-17-2021,38340.491312015176,39522.52,37537.71,38082.08,69040871645.21254,723367484384.6147
Jun-16-2021,40160.01,40438.51172521411,38188.00621438215,38290.04331721751,64077215237.35191,738603361115.7217
Jun-15-2021,40527.71,41267.29017451398,39656.74024513181,40204.51,72036187548.44444,753254894034.2947
Jun-14-2021,39106.54,40920.03,38785.32,40499.97,76608277489.77777,742966801820.6522
Jun-13-2021,35506.77,39356.80281939799,34842.27,38990,57312107534.22222,681338537450.4958
Jun-12-2021,37328.2,37328.2,34749.956995269495,35538.3,63889684892.44444,668970872519.4016
Jun-11-2021,36646.86,37565.99,36061.67,37200.35,65346487153.77778,692821940181.2349
Jun-10-2021,37343.28596074506,38252.79,35840.02,36870.06,79255034405.46341,692715176885.7372
Jun-09-2021,33403.62668135009,37505.98586550245,32431.61,37345.044921562585,72582508401.77777,652523327949.7869
Jun-08-2021,33566.18,33999.95541476688,31221.09,33369.1380606844,67316790680.16783,615422095652.6302
Jun-07-2021,35827.5,36782.91,33550.00408032163,33550.00408032163,51875832504.888885,671980076063.1576
Jun-06-2021,35512.37,36395.119909170506,35300.45,35781.01,54522810549.372696,673081231184.9684
Jun-05-2021,36847.86,37883.494507432944,34920.83,35510.26,60989365546.666664,685053016475.5913
Jun-04-2021,39192.46,39192.46,35779.58,36908.14,67365715555.55556,694379238360.5186
Jun-03-2021,37573.72,39429.13,37258.55,39152.71,58852534940.44444,721335768939.0715
Jun-02-2021,36679.41,38208.60716929174,36035.88,37622.43,65099865344,697910974156.7079
Jun-01-2021,37271.48845183348,37790.2364314989,35743.88922233156,36606.39,67803254598.466896,684853201608.0616
May-31-2021,35634.7,37491.61,34214.44834756519,37303.750088697365,84345634530.56445,676387670384.3842
May-30-2021,34575.84,36310.19,33528.7,35618.15758307902,74745448304.78322,663876381066.3003
May-29-2021,35664.87,37151.65761007564,33662.245364841816,34523.41,78991545500.44444,659570931291.0194
May-28-2021,38453.42612735857,38760.06115752112,34780.97,35670.7,70858555177.92334,684848737522.1329
May-27-2021,39228.17715442078,40249.96678411985,37208.09,38479.69228455568,71587942584.88889,725542174810.8517
May-26-2021,38318.94119977362,40709.5948084184,37953.434317840096,39184.76165413112,75075011441.77777,733964555265.7438
May-25-2021,38695.568599084174,39718.89322175043,36544.91425422477,38165.78817561584,87992997205.33333,711605190043.6975
May-24-2021,34794.268327071324,39670.04,34500.65772778616,38619.39710028808,108924114127.66434,691331455616.9635
May-23-2021,37499.78,38198.16,31282.72036952493,34834.68224245205,86352787200,655319326893.7573
May-22-2021,37222.41634232098,38706.64,35460.72261760194,37555,113989186247.11111,701047511242.1075
May-21-2021,40480.23,42023.62,33610.37,37242.94270458837,111544715889.77777,730875968423.0165
May-20-2021,36860.232114838,42326.97,35183.744181639,40389.77810720434,189296826007.0065,744282948119.5409
May-19-2021,42853.964570925,43499.889793297,31500.003377076,36974.614735375,145277986785.24896,730792972233.5671
May-18-2021,43532.313050801,45697.75,42370.444854229,43019.774295314,97378342014.94269,826103820088.321
May-17-2021,46408.69,46408.69,42289.753922845,43590.922172391,113942304201.84549,828487211711.7584
May-16-2021,46770.57,49696.092539697,44041.162085149,46395.05,86152547557.68709,892441182837.7075
May-15-2021,49862.094791457,50567.657601214,46774.63,46786.61,80418871902.0039,913495927383.2941
May-14-2021,49702.013319476,51384.653805317,48900.166788605,49884.92,104643650677.32683,937878585892.2268
May-13-2021,49776.068016473,51298.13,47215.481324138,49655.621033883,147012793468.8513,931899652928.1764
May-12-2021,56677.851352432,57885.799310842,50482.434481737,50482.434481737,91534666588.09143,1045391438304.2491
May-11-2021,55805.029620234,56828.855427671,54549.925400354,56721.833840935,109665832582.4177,1044004192054.6909
May-10-2021,58215.443921265,59447.870498163,54598.965948744,55772.281248757,97599777790.61288,1079307825850.6245
May-09-2021,58770.012956157,59112.958931223,56327.674648063,58169.727616902,102692816568.36444,1083790449997.3892
May-08-2021,57336.81,59430.905838741,57008.19,58711.172030754,96516445928.84605,1093435833061.5577
May-07-2021,56387.69,58550.191536919,55406.838866197,57339.55,96543881308.77055,1061921862761.8705
May-06-2021,57424.97,58305.62093566,55400.036935351,56484.49,97608603995.23253,1064446944567.3044
May-05-2021,53233.729539004,57850.88587032,53233.729539004,57338.36,104577993093.7576,1044403338260.6987
May-04-2021,57160.54134024,57160.54134024,53300.384692082,53329.387643742,104329510588.68814,1033465775783.5198
May-03-2021,56566.43,58895.89,56552.03,57211.408640625,79856745597.95123,1082878568187.483
May-02-2021,57794.46273326,57853.379957039,56149.038294697,56563.76,70170320535.81009,1062364792634.545
May-01-2021,57710.513314636,58433.61184289,57105.143681495,57793.518868245,84085140057.66035,1079591278280.623
Apr-30-2021,53548.82,57814.945103923,53099.4,57758.646931212,81510348962.76573,1032701217461.4552
Apr-29-2021,54808.957932854,55158.002206348,52390.855946766,53610.429064522,78228039365.63628,1006900370692.3307
Apr-28-2021,55007.123595303,56159.305244012,53877.6504657,54766.539300399,79980719164.69644,1023297672247.4186
Apr-27-2021,53993.067739073,55392.545776256,53305.02,54924.014700428,88040474935.70862,1019353281891.478
Apr-26-2021,49045.573224645,54229.301378494,48817.993817532,53954.40656687,97639482840.27106,988564795880.4296
Apr-25-2021,50069.186874544,50471.37,47199.806670593,48987.681638512,73945549997.83684,927035095761.8909
Apr-24-2021,51084.098508532,51084.098508532,48769.318568821,50007.715949987,118673612341.04921,934950269595.5847
Apr-23-2021,51740.14985221,52049.554245881,47731.2,51020.041151817,172670297787.2005,931686556046.2334
Apr-22-2021,53868.59,55331.427986936,50591.899618194,51843.679797905,127377801203.73653,1005208001116.4878
Apr-21-2021,56453.86,56715.885279141,53714.77,53889.33,114642171908.68785,1035703581381.6178
Apr-20-2021,55653.851876131,56983.76,53488.26,56363.62,122923034039.2283,1036449270399.1387
Apr-19-2021,56183.520461118,57424.305365971,54333.899600625,55653.244867317,139509205538.41348,1052425348213.242
Apr-18-2021,60028.39,60274.64,52569.439888707,56037.128717561,185812398998.34134,1045652144527.6986
Apr-17-2021,61342.968880339,62420.539256881,59767.22,60078.27,159749829773.17035,1144740077837.9856
Apr-16-2021,63207.09,63493.56,60153.645486345,61504.768623643,165610153604.99374,1152385884372.2844
Apr-15-2021,62999.982633146,63628.83,62090.5,63183.14,169238154522.35883,1174837897129.074
Apr-14-2021,63545.12,64816.101873759,61529.32,62628.975942463,173884088327.92194,1184937003554.743
Apr-13-2021,59868.27,63720.71,59868.27,63528.48,158430038672.48877,1161411096747.8167
Apr-12-2021,60007.793017067,61095.008730683,59586.154028218,59940.53,100979406140.75008,1123013039967.3757
Apr-11-2021,59716.553420893,60590.055143333,59246.503904371,60018.28649422,97875436776.96034,1117365110731.6228
Apr-10-2021,58135.35,61210.69,57951.923907836,59747.436800736,103026133874.74176,1118708770341.1785
Apr-09-2021,58077.06,58841.41,57722.220559993,58159.44,77270327841.63026,1087296640269.7361
Apr-08-2021,55872.863775655,58087.980725351,55819.741035944,58019.88,104686589216.23338,1067929892061.7366
Apr-07-2021,57979.296824399,58627.112892427,55558.496987732,56073.471560786,109029801399.0376,1064137361929.3365
Apr-06-2021,59096.001689842,59398.742893012,57599.943563651,58093.238332403,104554598225.67928,1091770394390.8817
Apr-05-2021,58197.978729273,59134.63,56844.948892987,58777.739363776,97931171132.71126,1084528725630.7042
Apr-04-2021,57092.446157657,58412.534020509,56589.619340368,58215.19,104713372859.30452,1077506387550.9282
Apr-03-2021,58975.833538924,59690.998041732,57022.931472565,57139.137960369,91212846892.23167,1100367640719.8984
Apr-02-2021,58727.648378485,60063.776357555,58529.498116334,58963.327596364,105128774133.54964,1106625591884.8916
Apr-01-2021,58751.790587493,59319.270690471,58147.844868494,58755.615177915,115654009708.86974,1099175922465.8892
Mar-31-2021,58763.827956315,59777.71,57447.36,58719.454369704,102853343111.27643,1095749772784.0089
Mar-30-2021,57612.522985506,59311.038575993,57140.7,58693.948561784,98089413349.6299,1089305782131.2916
Mar-29-2021,55748.632014917,58339.973951146,54994.35,57664.850966586,91499980031.03542,1062399656260.8448
Mar-28-2021,55841.634784662,56489.17,54850.21,55861.95,82011404713.58173,1042070133008.1964
Mar-27-2021,55008.056535533,56456.803917721,54033.568678451,55917.880112079,88506866566.9326,1029633507508.1704
Mar-26-2021,51355.704557906,55002.769793935,51355.704557906,55002.769793935,108542946098.89214,992845345259.7603
Mar-25-2021,52382.797866628,53139.130244138,50572.98432636,51412.192011042,131460234153.92424,972876679744.1349
Mar-24-2021,54464.941296883,57028.63,52075.590680334,52584.785401622,99933043546.1793,1029272089119.4928
Mar-23-2021,54185.29357863,55799.02,53213.99894907,54599.961810643,109449851792.81044,1020684367089.926
Mar-22-2021,57384.45757667,58200.01,53833.723780522,54249.990775698,92548643674.98073,1059665036029.6736
Mar-21-2021,58057.69,58549.97,55928.752149681,57392.205695478,95572143441.6789,1068857787372.2863
Mar-20-2021,58098.078393289,59869.85,58016.579631578,58219.82,87958442364.3281,1096422104535.9305
Mar-19-2021,57666.273208078,59448.831135223,56348.064844074,58091.623667025,101631795534.46152,1087318165332.2467
Mar-18-2021,58891.031996406,60024.601875333,57287.611931323,57687.520560171,113184110344.01257,1090993900551.0859
Mar-17-2021,56857.306066143,58863.677485496,54376.494725263,58711.978740212,103479709533.54459,1047096715188.0651
Mar-16-2021,55571.193837491,56788.88400522,53393.033648816,56455.998436302,129824122177.71213,1032475724522.9333
Mar-15-2021,59150.403028178,60550.874707961,55338.280935723,55723.949158947,127943028372.57341,1072861279123.0306
Mar-14-2021,61219.3484261,61617.996614711,59380.018943745,59380.018943745,122350418659.22339,1127962802204.3772
Mar-13-2021,57250.137875209,61662.205960194,56089.273978716,61297.997385093,133874862330.59613,1096783082569.1348
Mar-12-2021,57716.881672776,58031.000810363,55195.349719158,57278.155019056,132357056562.19308,1059963767316.9438
Mar-11-2021,55865.299828819,58131.335829341,54483.025390398,57633.699811129,138622973047.75595,1049412610454.1602
Mar-10-2021,54854.79160754,57286.432450221,53174.377203494,55998.739272912,120454358101.13034,1032239421687.4233
Mar-09-2021,52265.016204683,54839.979170391,51976.019157041,54759.461685978,117158259798.89163,1006047046299.8694
Mar-08-2021,50934.444601724,52326.862441311,49375.174275611,52326.862441311,101647849696.18727,946662347610.6323
Mar-07-2021,48872.693979548,51409.226747725,48872.693979548,51409.226747725,86479140578.54686,935917409235.7894
Mar-06-2021,48819.984558032,49081.953510424,47155.957542722,48884.800434591,97560333723.04031,901644582923.7635
Mar-05-2021,48450.016215223,49389.980902438,46414.588639148,48901.915683951,117859323450.23126,889473556807.4288
Mar-04-2021,50451.119242724,51738.864851054,47633.154237724,48523.779583539,119186130857.47658,920924781727.3862
Mar-03-2021,48466.456336849,52513.115293311,48144.564786964,50593.579779577,108365200914.1684,939512750119.2106
Mar-02-2021,49589.983816828,50179.372781384,47150.26015529,48245.59608153,111601588572.5958,905796140014.7062
Mar-01-2021,45109.070026715,49752.650170761,45015.584230531,49557.936855621,112766464735.36377,886579969867.6401
Feb-28-2021,46132.387057359,46540.991962894,43164.542809999,44986.744834586,94856286509.80986,834743254119.4801
Feb-27-2021,46266.026627925,48346.552952293,45136.062526661,46202.313746958,119956885361.70639,878310825155.0222
Feb-26-2021,46986.597533968,48380.671216384,44499.997793876,46205.257719958,136768565573.61697,868707953809.0167
Feb-25-2021,49668.13321001,51791.921327804,47264.216595606,47372.377990661,124602948614.84659,931552716323.3297
Feb-24-2021,48889.930494258,51223.540344033,47169.071104729,49577.667053636,174558097499.38934,927168184009.3646
Feb-23-2021,54099.980661749,54099.980661749,45256.179829757,48514.382154476,212151513117.87042,913257487103.7423
Feb-22-2021,57411.011820817,57411.011820817,49410.201627632,54153.655191753,149261235644.12186,1019306544378.4252
Feb-21-2021,55969.530622648,58301.831486473,55560.541830753,57367.946141722,139771860152.9566,1062173524746.6239
Feb-20-2021,55841.110508027,57530.021690749,54753.834239833,56008.787435495,140453622250.90015,1047912759137.8967
Feb-19-2021,51564.717399117,56229.120609577,50856.485178347,55795.155052979,113055134900.88725,989022402978.7489
Feb-18-2021,52091.9258349,52493.726678308,50920.666933165,51656.846873218,120111456625.69244,966867951236.198
Feb-17-2021,49128.607890832,52514.956601818,49088.69796565,52127.620932861,142714894908.7139,948273280355.4424
Feb-16-2021,47927.987260302,50344.017500916,47187.624536482,49261.050774171,128596282134.78947,909963253204.201
Feb-15-2021,48643.603406616,48884.837314601,46167.980204254,47981.977492583,121933582464.31573,890979166011.1172
Feb-14-2021,47123.820707547,49566.060732911,47123.820707547,48673.329709376,144739442865.15906,904294295184.9419
Feb-13-2021,47299.703224291,48089.521489205,46402.367688975,47056.769564544,143039618394.03668,879475823410.589
Feb-12-2021,47991.937162717,48654.384425336,46459.805609765,47622.56892074,137346856098.88525,885659635122.4756
Feb-11-2021,44809.542155379,48523.099663924,44049.822985271,47680.424437754,125776147417.46045,860969534626.3812
Feb-10-2021,46504.799902823,47281.526416141,43864.280561659,44866.502278149,129490884290.81744,852080990171.5688
Feb-09-2021,46533.336937715,47893.551624022,45164.667993773,46511.520580186,183198175979.178,868140615964.038
Feb-08-2021,38857.116947072,46225.496408246,38044.110471874,46225.496408246,118889434701.5687,766279221913.979
Feb-07-2021,39260.740661719,39654.670372592,37389.634955593,38888.638236331,102991144866.25604,720053161966.9513
Feb-06-2021,38300.044187397,40858.551618965,38288.9866536,39191.507551212,106251967992.13086,742154277235.7987
Feb-05-2021,36977.782665012,38280.062918168,36634.285663123,37945.964473995,100182647822.41147,699542082662.3137
Feb-04-2021,37659.040571778,38734.575564407,36321.734428475,36938.034865347,95050564959.05241,698357377544.645
Feb-03-2021,35476.1418073,37565.357808704,35476.1418073,37551.934350785,89352747406.26642,680092225536.1284
Feb-02-2021,33536.478066134,35943.342298691,33536.478066134,35507.127708897,86758683273.6702,645559209205.8447
Feb-01-2021,33082.843766076,34599.997674392,32402.29412938,33513.441195617,89774569869.48357,627169519579.1973
Jan-31-2021,34275.231552263,34275.231552263,32213.318325273,33136.139470858,79168365015.20486,622243238404.2793
Jan-30-2021,34309.766648854,34823.466472083,33037.986187976,34333.107938735,144056482145.46536,633604068982.4443
Jan-29-2021,33332.491752266,38320.825534633,32011.680302496,34241.186845666,152370872355.5225,651330512374.7645
Jan-28-2021,30400.930931436,33755.549370921,29932.908804984,33117.572836963,102591907666.95448,590626513517.468
Jan-27-2021,32503.855990523,32503.855990523,29329.891444801,30305.343778842,90755198572.16115,578889895940.6112
Jan-26-2021,32305.898873031,32773.465650469,31013.714458819,32577.768696891,94141056517.76187,594982368471.0361
Jan-25-2021,32224.508685312,34818.219001231,32130.657203999,32272.783841286,85932342667.28577,620636318880.9111
Jan-24-2021,32081.018951845,32941.580322984,31122.253072711,32261.744350118,71915450466.46252,599252216356.291
Jan-23-2021,32976.472137391,33293.433935943,31464.568450061,32045.83959395,92468003469.68347,601514283280.0835
Jan-22-2021,30838.199012273,33800.961797821,28997.512820993,32836.135575065,139223374167.47925,592458335565.279
Jan-21-2021,35477.524459469,35477.524459469,30202.762335505,30892.802357827,104277748205.7988,613606162666.3647
Jan-20-2021,36002.594349953,36371.093896625,33593.671874948,35636.110992082,98186705206.41495,653840590324.3937
Jan-19-2021,36632.318175571,37701.57868118,36163.74097879,36177.487494105,94696323432.83704,685127879868.8513
Jan-18-2021,35822.529922864,37365.984728677,34840.492160995,36714.843204834,85952054615.28078,670424015901.1846
Jan-17-2021,36061.523742763,36682.760628346,34095.169184682,35786.417028053,92863643157.15813,663270945739.4935
Jan-16-2021,36833.613578222,37910.764213,35624.47868503,36178.180209501,123693873048.22154,685154441525.9501
Jan-15-2021,39280.298435092,39645.499119445,34599.968353321,36678.950398519,117305372507.91306,697436710488.2584
Jan-14-2021,37394.122642209,40000.014205919,36882.027990631,39304.686213759,114931563480.27837,716637812011.46
Jan-13-2021,34060.129315687,37626.126561642,32445.497996412,37359.33215959,126174618899.73375,645088905820.236
Jan-12-2021,35549.971250334,36524.892022449,32957.846755722,33949.396834015,176864618865.55716,648089950366.6829
Jan-11-2021,38223.373713229,38223.373713229,30592.255264247,35569.722698726,182855100854.80692,638126812425.5908
Jan-10-2021,40083.81722368,41255.979202664,35933.661817445,38299.01960037,107609376316.1692,737715778475.4187
Jan-09-2021,40577.810043195,41291.465971185,38819.670094577,40129.000498579,134582898528.89247,749903824715.6616
Jan-08-2021,39437.44033739,41849.906402124,36711.862224526,40703.290535401,172295440554.826,739499799350.0328
Jan-07-2021,36814.681967048,40164.159004366,36345.635772118,39493.128514839,141292953594.38013,706528659351.8286
Jan-06-2021,33895.701913021,36904.218251055,33315.06731261,36904.218251055,120556816942.46577,646919963464.8158
Jan-05-2021,32023.293432691,34359.990071466,30087.201861593,33965.160423041,125426476003.27278,598928102301.8455
Jan-04-2021,32949.399464061,33553.450548496,29066.665437713,31973.832153912,130918256520.55829,591803523640.4302
Jan-03-2021,32148.04850009,34717.662741718,32057.582962965,32877.607282615,124349523093.6553,621795048370.9535
Jan-02-2021,29329.695772117,33158.612438293,29014.295883824,32093.264962249,70104243266.33328,570431197310.0917
Jan-01-2021,28938.896887849,29560.027545775,28718.621788419,29300.190935827,64558591251.664345,542990405376.4353
Dec-31-2020,28863.191665694,29272.578048891,27986.65215298,28977.96181814,79271345825.66364,536314969327.7447
Dec-30-2020,27375.345815751,28938.018882515,27375.345815751,28810.020485478,73712221377.4698,523104839357.07214
Dec-29-2020,27070.01978185,27392.54054504,26077.269943543,27392.54054504,68162303669.41168,496187947758.57556
Dec-28-2020,26269.009679172,27431.904401123,26111.95778725,27147.366752087,99495188799.21472,501662962255.18304
Dec-27-2020,26463.426391226,28331.092732215,26011.660346306,26326.481838017,102567647652.80286,503085319304.98663
Dec-26-2020,24700.991337835,26698.367293831,24519.990432487,26446.973570052,68174322705.22489,469618701988.9011
Dec-25-2020,23719.237056744,24715.078304629,23463.626206427,24652.036519447,57592757106.51821,446375556422.2871
Dec-24-2020,23248.203805431,23749.014698362,22751.926015518,23733.030486264,74435058818.58348,431381467833.6405
Dec-23-2020,23816.037879536,24011.068616736,22789.244690985,23261.78519646,72103119537.01994,437386596217.99243
Dec-22-2020,22743.911418829,23801.640166626,22446.747379281,23801.640166626,83963380723.3052,428962781517.2181
Dec-21-2020,23488.415479729,24065.517799416,22119.2995308,22882.157922681,85145371413.05922,432068558158.5985
Dec-20-2020,23859.672112771,24249.957202152,23101.09890077,23516.402834426,71034858155.1023,438084395865.3526
Dec-19-2020,23131.044599635,24077.494140633,22830.897794011,23844.568074264,63655496241.651764,433408582772.57513
Dec-18-2020,22796.249239005,23239.698771323,22397.095505447,23113.992587247,117018623816.43909,424807678680.4707
Dec-17-2020,21349.656699156,23656.653474484,21265.801183126,22823.459093674,119966786315.09962,419778522334.20374
Dec-16-2020,19424.010728277,21395.554438724,19306.677136097,21367.096307987,48227478063.0557,372499190037.11926
Dec-15-2020,19273.916377975,19540.782576846,19086.032634755,19434.070313033,37207256823.11252,359262989996.6772
Dec-14-2020,19181.39628037,19346.860365094,19021.829780335,19270.746809811,35594491140.733116,355900072299.115
Dec-13-2020,18795.239774701,19393.314747018,18719.958388883,19169.338451969,36129560660.676926,354908722065.1165
Dec-12-2020,18017.348725996,18905.259874457,18017.348725996,18804.794708687,37864610631.46234,342883193664.7577
Dec-11-2020,18236.776368782,18236.776368782,17604.050116716,18062.118986906,51456006610.403404,333126430004.28265
Dec-10-2020,18541.854651712,18541.854651712,17939.981718382,18261.878450329,42051607215.352486,339862101398.04816
Dec-09-2020,18328.8917672,18624.633202136,17656.943459076,18569.987699691,51894238233.16762,339169288875.3209
Dec-08-2020,19169.816020354,19268.377649289,18279.488207537,18325.054202865,36072867923.53677,351716110113.325
Dec-07-2020,19363.53181553,19403.803149876,18940.871913412,19190.037781381,33514897152.7213,356357579476.0403
Dec-06-2020,19153.421243258,19374.851388494,18891.567772225,19336.692554651,31248872995.053795,355303487880.7596
Dec-05-2020,18660.486213047,19167.433320893,18560.029882503,19127.656824482,43493402326.58658,352394017893.1268
Dec-04-2020,19430.848422085,19510.639948124,18643.370271105,18737.192660312,42711852976.52263,354653480586.11646
Dec-03-2020,19217.923079202,19587.145690129,18909.027573004,19427.95495995,45460478689.58614,357548224634.56726
Dec-02-2020,18756.509652358,19330.508182511,18356.075312073,19201.276130857,64736169956.75906,351583352343.0996
Dec-01-2020,19692.233922332,19877.368317356,18338.560347128,18855.043740295,68651048241.23216,357418673134.3429
Nov-30-2020,18181.615199899,19802.678916793,18181.615199899,19721.874730214,47907519457.72852,350768118966.7203
Nov-29-2020,17725.686439674,18309.851983355,17549.51547626,18162.123474769,39169112135.10042,333623131271.31573
Nov-28-2020,17133.441135915,17846.943770415,16877.451531342,17707.715790133,40948231069.951706,320959715771.8824
Nov-27-2020,17157.384114714,17419.958076123,16487.301507563,17076.842021809,66090936294.65946,315076279273.9348
Nov-26-2020,18736.048866346,18911.148774185,16290.953384122,17072.810341953,76574550473.94511,322683382857.048
Nov-25-2020,19151.452512233,19461.568641658,18547.979034051,18770.202102024,66020446070.152565,353357152750.164
Nov-24-2020,18383.260531659,19412.494296575,18042.082974004,19121.511413257,65582487334.32913,349606772372.26
Nov-23-2020,18400.416213361,18750.758655205,18032.684212936,18374.452581293,56013957456.03462,341944154690.56366
Nov-22-2020,18673.990470469,18740.898903377,17648.898807899,18413.52696735,51842917681.28616,341719648443.3331
Nov-21-2020,18665.474201417,18956.343147325,18478.416523698,18709.05738082,51342425635.76762,346810483009.7195
Nov-20-2020,17799.981883673,18798.614588928,17763.988551961,18641.285031419,51247577103.92673,339782497230.51886
Nov-19-2020,17769.081098984,18139.036177408,17395.282348173,17806.276919319,61088362075.88866,330660347306.1966
Nov-18-2020,17664.951637795,18475.035135983,17395.811764732,17827.839147466,72012568910.56276,331419792599.43823
Nov-17-2020,16703.980983878,17829.764716014,16577.525090457,17683.759275981,45999622881.28087,316502527418.307
Nov-16-2020,15948.492682357,16842.984015706,15884.87538072,16725.110727362,32816346805.621357,303249393769.39136
